Time,P634A,P634B,P634C,Q634A,Q634B,Q634C,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L50,L51,Ptotal
855,1.005073344,2.225994955,2.251016089,0.625593331,4.613690632,2.207533833,0.440810817,1.177933251,3.220365381,0.589092155,1.066401072,1.840188074,8,8,0.1,0.60334,0.241336,0.443361256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443361256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443361256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443361256,0.241336,0.28421,0.241336,0.28421,0.241336,0.199836764,0.199836764,0.199836764,0.19950223,38.55900302
856,1.012205938,2.188431592,2.251154589,0.622279339,4.710828997,2.207846833,0.428714295,1.028859654,3.220760381,0.524114144,0.919888043,1.839989074,8,8,0.1,0.60334,0.241336,0.443400656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443400656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443400656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443400656,0.241336,0.28421,0.241336,0.28421,0.241336,0.199837069,0.199837069,0.199837069,0.199502539,38.48655219
857,0.976920536,2.145893876,2.251293089,0.629966139,4.634909063,2.208159833,0.417083201,0.905651084,3.221155381,0.478855897,0.838333893,1.839790074,8,8,0.1,0.60334,0.241336,0.443440056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443440056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443440056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443440056,0.241336,0.28421,0.241336,0.28421,0.241336,0.199837374,0.199837374,0.199837374,0.199502849,38.40286935
858,0.928176517,2.189936647,2.251431589,0.619374077,4.335091439,2.208472833,0.416265189,0.927621356,3.221550381,0.474035717,0.882004771,1.839591074,8,8,0.1,0.60334,0.241336,0.443479456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443479456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443479456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443479456,0.241336,0.28421,0.241336,0.28421,0.241336,0.199837679,0.199837679,0.199837679,0.199503159,38.33870018
859,0.90890897,2.251638981,2.251570089,0.586192574,4.246609963,2.208785833,0.419910646,1.048648554,3.221945381,0.507468438,1.01023524,1.839392074,8,8,0.1,0.60334,0.241336,0.443518856,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443518856,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443518856,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443518856,0.241336,0.28421,0.241336,0.28421,0.241336,0.199837984,0.199837984,0.199837984,0.199503469,38.32413441
860,0.873397395,2.308646813,2.251708589,0.575070037,4.530972668,2.209098833,0.447133773,1.177232687,3.222340381,0.538278204,1.096727856,1.839193074,8,8,0.1,0.60334,0.241336,0.443558256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443558256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443558256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443558256,0.241336,0.28421,0.241336,0.28421,0.241336,0.19983829,0.19983829,0.19983829,0.199503778,38.33633829
861,0.836976772,2.363126434,2.251847089,0.582880089,4.739377828,2.209411833,0.468612244,1.309529859,3.222735381,0.534087314,1.167569841,1.838994074,8,8,0.1,0.60334,0.241336,0.443597656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443597656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443597656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443597656,0.241336,0.28421,0.241336,0.28421,0.241336,0.199838595,0.199838595,0.199838595,0.199504088,38.3258204
862,0.819453122,2.48253569,2.251985589,0.566959809,4.644912376,2.209724833,0.432035917,1.435777284,3.223130381,0.51912516,1.229573999,1.838795074,8,8,0.1,0.60334,0.241336,0.443637056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443637056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443637056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443637056,0.241336,0.28421,0.241336,0.28421,0.241336,0.1998389,0.1998389,0.1998389,0.199504398,38.24164309
863,0.786812203,2.649886715,2.252124089,0.552406148,4.31475833,2.210037833,0.377996063,1.462541971,3.223525381,0.51108611,1.216982829,1.838596074,8,8,0.1,0.60334,0.241336,0.443676456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443676456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443676456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443676456,0.241336,0.28421,0.241336,0.28421,0.241336,0.199839205,0.199839205,0.199839205,0.199504708,38.1331747
864,0.786800934,2.617759288,2.252262589,0.574739704,3.881271853,2.210350833,0.374792967,1.35553678,3.223920381,0.527050935,1.201375264,1.838397074,8,8,0.1,0.60334,0.241336,0.443715856,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443715856,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443715856,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443715856,0.241336,0.28421,0.241336,0.28421,0.241336,0.19983951,0.19983951,0.19983951,0.199505017,38.16906382
865,0.852634611,2.25473374,2.252401089,0.603072428,3.662071442,2.210663833,0.416926958,1.166568717,3.224315381,0.589440573,1.215125673,1.838198074,8,8,0.1,0.60334,0.241336,0.443755256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443755256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443755256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443755256,0.241336,0.28421,0.241336,0.28421,0.241336,0.199839815,0.199839815,0.199839815,0.199505327,38.36855895
866,0.93537924,1.881976289,2.252539589,0.612272684,3.71145176,2.210976833,0.470660923,1.011452565,3.224710381,0.647347036,1.173184809,1.837999074,8,8,0.1,0.60334,0.241336,0.443794656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443794656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443794656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443794656,0.241336,0.28421,0.241336,0.28421,0.241336,0.19984012,0.19984012,0.19984012,0.199505637,38.57294936
867,0.970893335,1.856689633,2.252678089,0.599682587,3.618323563,2.211289833,0.503475914,0.957827418,3.225105381,0.646794075,1.088741571,1.837800074,8,8,0.1,0.60334,0.241336,0.443834056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443834056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443834056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443834056,0.241336,0.28421,0.241336,0.28421,0.241336,0.199840425,0.199840425,0.199840425,0.199505946,38.62894049
868,0.979850557,2.041155504,2.252816589,0.574143891,3.28972001,2.211602833,0.522270792,0.917721037,3.225500381,0.612959529,1.031855405,1.837601074,8,8,0.1,0.60334,0.241336,0.443873456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443873456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443873456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443873456,0.241336,0.28421,0.241336,0.28421,0.241336,0.19984073,0.19984073,0.19984073,0.199506256,38.59812445
869,1.027245263,2.258759251,2.252955089,0.548021858,3.121093023,2.211915833,0.547681553,0.807554282,3.225895381,0.583077988,0.993475229,1.837402074,8,8,0.1,0.60334,0.241336,0.443912856,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443912856,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443912856,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443912856,0.241336,0.28421,0.241336,0.28421,0.241336,0.199841035,0.199841035,0.199841035,0.199506566,38.61573144
870,1.064189356,2.492271544,2.253093589,0.510459634,3.367652528,2.212228833,0.518095686,0.672519268,3.226290381,0.562329732,0.95413078,1.837203074,8,8,0.1,0.60334,0.241336,0.443952256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443952256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443952256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443952256,0.241336,0.28421,0.241336,0.28421,0.241336,0.19984134,0.19984134,0.19984134,0.199506876,38.56558429
871,1.048768477,2.596020169,2.253232089,0.485804948,3.929511329,2.212541833,0.411030441,0.67506156,3.226685381,0.527391164,0.930066681,1.837004074,8,8,0.1,0.60334,0.241336,0.443991656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443991656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443991656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.443991656,0.241336,0.28421,0.241336,0.28421,0.241336,0.199841645,0.199841645,0.199841645,0.199507185,38.38431001
872,1.012295656,2.48573635,2.253370589,0.500759513,4.506361043,2.212854833,0.317253321,0.818221941,3.227080381,0.491779065,0.934079066,1.836805074,8,8,0.1,0.60334,0.241336,0.444031056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444031056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444031056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444031056,0.241336,0.28421,0.241336,0.28421,0.241336,0.19984195,0.19984195,0.19984195,0.199507495,38.23420763
873,0.963604367,2.265168813,2.253509089,0.518636683,4.759521182,2.213167833,0.290557463,0.965554673,3.227475381,0.497463925,0.937917352,1.836606074,8,8,0.1,0.60334,0.241336,0.444070456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444070456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444070456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444070456,0.241336,0.28421,0.241336,0.28421,0.241336,0.199842256,0.199842256,0.199842256,0.199507805,38.18318762
874,0.904776935,2.058548689,2.253647589,0.520533771,4.565069283,2.213480833,0.319588294,1.084955175,3.227870381,0.538359485,0.942969386,1.836407074,8,8,0.1,0.60334,0.241336,0.444109856,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444109856,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444109856,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444109856,0.241336,0.28421,0.241336,0.28421,0.241336,0.199842561,0.199842561,0.199842561,0.199508114,38.19698876
875,0.874291158,1.956863869,2.253786089,0.554973976,4.039484358,2.213793833,0.409882458,1.107808977,3.228265381,0.569899673,1.008075948,1.836208074,8,8,0.1,0.60334,0.241336,0.444149256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444149256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444149256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444149256,0.241336,0.28421,0.241336,0.28421,0.241336,0.199842866,0.199842866,0.199842866,0.199508424,38.32358264
876,0.87326371,2.087297483,2.253924589,0.643630218,3.542125392,2.214106833,0.533491002,1.061623624,3.228660381,0.578457832,1.095573734,1.836009074,8,8,0.1,0.60334,0.241336,0.444188656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444188656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444188656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444188656,0.241336,0.28421,0.241336,0.28421,0.241336,0.199843171,0.199843171,0.199843171,0.199508734,38.54418324
877,0.889083607,2.34953328,2.254063089,0.703698203,3.491450233,2.214419833,0.597057285,1.050516076,3.229055381,0.57183853,1.1185694,1.835810074,8,8,0.1,0.60334,0.241336,0.444228056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444228056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444228056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444228056,0.241336,0.28421,0.241336,0.28421,0.241336,0.199843476,0.199843476,0.199843476,0.199509043,38.6778232
878,0.939200541,2.553443762,2.254201589,0.665814616,3.665612053,2.214732833,0.561579725,0.991031984,3.229450381,0.547205324,1.060847381,1.835611074,8,8,0.1,0.60334,0.241336,0.444267456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444267456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444267456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444267456,0.241336,0.28421,0.241336,0.28421,0.241336,0.199843781,0.199843781,0.199843781,0.199509353,38.63075088
879,0.976652183,2.733868734,2.254340089,0.591393202,3.663573115,2.215045833,0.487067021,0.847172402,3.229845381,0.522499259,0.972520207,1.835412074,8,8,0.1,0.60334,0.241336,0.444306856,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444306856,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444306856,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444306856,0.241336,0.28421,0.241336,0.28421,0.241336,0.199844086,0.199844086,0.199844086,0.199509663,38.49536744
880,0.99657296,2.768507294,2.254478589,0.568916451,3.671034536,2.215358833,0.437046925,0.713115673,3.230240381,0.524200484,0.935189084,1.835213074,8,8,0.1,0.60334,0.241336,0.444346256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444346256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444346256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444346256,0.241336,0.28421,0.241336,0.28421,0.241336,0.199844391,0.199844391,0.199844391,0.199509972,38.4452977
881,1.018261118,2.516477575,2.254617089,0.587364526,3.886298672,2.215671833,0.423749203,0.693122515,3.230635381,0.54412801,0.931667898,1.835014074,8,8,0.1,0.60334,0.241336,0.444385656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444385656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444385656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444385656,0.241336,0.28421,0.241336,0.28421,0.241336,0.199844696,0.199844696,0.199844696,0.199510282,38.49286884
882,0.96084324,2.172597406,2.254755589,0.606327315,4.234794193,2.215984833,0.428518122,0.813778106,3.231030381,0.555745612,0.85215415,1.834815074,8,8,0.1,0.60334,0.241336,0.444425056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444425056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444425056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444425056,0.241336,0.28421,0.241336,0.28421,0.241336,0.199845001,0.199845001,0.199845001,0.199510592,38.47160537
883,0.80246024,1.944163549,2.254894089,0.622230718,4.375574343,2.216297833,0.433507194,0.923120616,3.231425381,0.569039805,0.732269388,1.834616074,8,8,0.1,0.60334,0.241336,0.444464456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444464456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444464456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444464456,0.241336,0.28421,0.241336,0.28421,0.241336,0.199845306,0.199845306,0.199845306,0.199510901,38.34821413
884,0.669654911,1.889354965,2.255032589,0.656065685,4.244301769,2.216610833,0.429262875,0.941096658,3.231820381,0.569461176,0.687449513,1.834417074,8,8,0.1,0.60334,0.241336,0.444503856,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444503856,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444503856,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444503856,0.241336,0.28421,0.241336,0.28421,0.241336,0.199845611,0.199845611,0.199845611,0.199511211,38.24622592
885,0.657904448,2.003716563,2.255171089,0.702268924,4.368147126,2.216923833,0.414575296,0.980037432,3.232215381,0.541207012,0.70788199,1.834218074,8,8,0.1,0.60334,0.241336,0.444543256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444543256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444543256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444543256,0.241336,0.28421,0.241336,0.28421,0.241336,0.199845916,0.199845916,0.199845916,0.19951152,38.23854206
886,0.712352174,2.147349808,2.255309589,0.692770228,4.689855661,2.217236833,0.420372662,1.085407221,3.232610381,0.527449612,0.793113227,1.834019074,8,8,0.1,0.60334,0.241336,0.444582656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444582656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444582656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444582656,0.241336,0.28421,0.241336,0.28421,0.241336,0.199846221,0.199846221,0.199846221,0.19951183,38.27633615
887,0.740885037,2.190573483,2.255448089,0.621499533,4.759357686,2.217549833,0.445068225,1.184100641,3.233005381,0.542533113,0.974076947,1.833820074,8,8,0.1,0.60334,0.241336,0.444622056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444622056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444622056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444622056,0.241336,0.28421,0.241336,0.28421,0.241336,0.199846526,0.199846526,0.199846526,0.19951214,38.27418249
888,0.800631803,2.20784138,2.255586589,0.573821014,4.63021256,2.217862833,0.451963107,1.233763973,3.233400381,0.564633311,1.228544538,1.833621074,8,8,0.1,0.60334,0.241336,0.444661456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444661456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444661456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444661456,0.241336,0.28421,0.241336,0.28421,0.241336,0.199846831,0.199846831,0.199846831,0.199512449,38.31605091
889,0.976573541,2.329219017,2.255725089,0.577599219,4.414716083,2.218175833,0.463095302,1.282043224,3.233795381,0.582240671,1.428813964,1.833422074,8,8,0.1,0.60334,0.241336,0.444700856,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444700856,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444700856,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444700856,0.241336,0.28421,0.241336,0.28421,0.241336,0.199847136,0.199847136,0.199847136,0.199512759,38.52531551
890,1.166459449,2.524626476,2.255863589,0.5788121,4.013615721,2.218488833,0.514144199,1.397283398,3.234190381,0.59288266,1.408677854,1.833223074,8,8,0.1,0.60334,0.241336,0.444740256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444740256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444740256,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444740256,0.241336,0.28421,0.241336,0.28421,0.241336,0.199847441,0.199847441,0.199847441,0.199513069,38.77891029
891,1.250865276,2.57381472,2.256002089,0.558191892,3.582265771,2.218801833,0.577818072,1.54139132,3.234585381,0.617024859,1.191925441,1.833024074,8,8,0.1,0.60334,0.241336,0.444779656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444779656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444779656,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444779656,0.241336,0.28421,0.241336,0.28421,0.241336,0.199847746,0.199847746,0.199847746,0.199513378,38.93131708
892,1.197845601,2.489022138,2.256140589,0.53973978,3.294533986,2.219114833,0.614965052,1.570022099,3.234980381,0.636725855,0.981641865,1.832825074,8,8,0.1,0.60334,0.241336,0.444819056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444819056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444819056,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444819056,0.241336,0.28421,0.241336,0.28421,0.241336,0.199848051,0.199848051,0.199848051,0.199513688,38.91749837
893,1.073890711,2.502236323,2.256279089,0.540346772,3.100615219,2.219427833,0.633879621,1.492522472,3.235375381,0.608073599,0.89720469,1.832626074,8,8,0.1,0.60334,0.241336,0.444858456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444858456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444858456,0.241336,0.28421,0.241336,0.28421,0.241336,0.60334,0.241336,0.444858456,0.241336,0.28421,0.241336,0.28421,0.241336,0.199848356,0.199848356,0.199848356,0.199513997,38.78521788
